Timer,ID,Station,Code Station,Ebikes,Mechanical Bikes,Bikes Available,Docks Available,Capacity,Coordonnees Geo
2026-05-15 00:02:54,9e56d039dfcd1d7263e552dd8c4365694d629060,Place Madeleine Daniélou,17105,8,23,31,11,42,"[48.883498, 2.282015]"
2026-05-15 00:02:54,6dc762acfaebf489d68a734981c5c78546932e7c,Place de Barcelone - Mirabeau,16030,5,45,50,5,55,"[48.847623027364, 2.2735664248466]"
2026-05-15 00:02:54,5cdc867d7c9debcb5e8c2b3463303a84dfdd25ac,Larmeroux - Baudelaire,21701,4,2,6,23,29,"[48.816939911292, 2.2809894804846]"
2026-05-15 00:02:54,c853a5dd481afbded5c3a72365a1ec788bd7e0d2,Galilée - Kléber,16008,1,2,3,29,32,"[48.867411865714, 2.2907813801148]"
2026-05-15 00:02:54,a9668cd083f13fa3c6af8a537185d6e58c3a56c2,Mairie du 11ème,11024,15,33,48,0,51,"[48.858925, 2.3789759]"
2026-05-15 00:02:54,ec9d7f09885e3ec46ed7c8f1256a49926f2dfdaf,Parmentier - République,11105,5,8,13,37,50,"[48.8644954, 2.3750124]"
2026-05-15 00:02:54,cfd3ef831c5c64fa4af606577125346293551da7,Lieutenant Chauré - Etienne Marey,20134,2,0,2,18,20,"[48.86746195408435, 2.405970990657807]"
2026-05-15 00:02:54,d269d1b398c442bbcedf20b9de77cc5ab5a6fbca,Chemin Vert - Fraternité,32302,9,0,9,10,20,"[48.877141208359035, 2.4461565166711807]"
2026-05-15 00:02:54,3a4c97744061ed6f44c8fb81403f7ad0c157888c,Exelmans - Michel-Ange,16040,16,12,28,5,33,"[48.84309486651855, 2.2597770800669053]"
2026-05-15 00:02:54,ba5e1a2de69489980749c2e15430a7090ab6766d,Reims - Raymond Pitet,17028,6,16,22,14,37,"[48.8888, 2.296319]"
2026-05-15 00:02:54,6d9e5adb66cac073a61c90d3195636d83b2d89b3,Saint-Vincent - Verdun,21301,8,18,26,8,34,"[48.819211549234495, 2.254007756710053]"
2026-05-15 00:02:54,07958c49038ad9e4b40252fde924bb752718f89d,Aristide Briand - Gare de Bagneux,42302,9,3,12,10,22,"[48.79387269664978, 2.321148812770844]"
2026-05-15 00:02:54,950f2168e35c8393919e14b9a759a861000943f4,Mathurins - Auber,9032,7,16,23,13,36,"[48.872988840744, 2.3294984212276]"
2026-05-15 00:02:54,49b40faf7be30153387abae187446433a188a52d,Madame de Sanzillon - Mozart,21104,9,7,16,6,22,"[48.90379820774301, 2.3187401890754704]"
2026-05-15 00:02:54,30865c8e708e0ba6da47c3cf6a052450449164a1,Leroy des Barres - Médiathèque,32026,14,5,19,5,26,"[48.928253687082, 2.3681719727966]"
2026-05-15 00:02:54,b185bab66d7ed3152d84db08bb7a84d88bdf5324,Square d'Anvers,9005,6,0,6,26,33,"[48.882633484311, 2.3448844062122]"
2026-05-15 00:02:54,3b078cd8b16f053f430eb6bf65054a17fef4562a,Boyer - Ménilmontant,20121,1,1,2,16,19,"[48.868895162679, 2.3919824145635]"
2026-05-15 00:02:54,20ad8c008d5a8877e9bc548f7b2c3091bfbe2680,Boétie - Ponthieu,8050,0,6,6,38,45,"[48.871417284355, 2.3076787590981]"
2026-05-15 00:02:54,1f69f5beb7ea28d692b485abbc800d6de12a25f7,Gare RER de Gentilly,42504,3,0,3,27,30,"[48.814280450380224, 2.3410347104072575]"
2026-05-15 00:02:54,94226d066c20abf9af4fdd94ea8ae3e86432bc7f,Quai du docteur Dervaux,26013,2,1,3,19,26,"[48.910482, 2.297998]"
2026-05-15 00:02:54,0508ede33f546179fa36d5bf8e8ededfab9ff6a1,Charonne - Avron,20043,2,1,3,23,27,"[48.851602665222, 2.3984030470379]"
2026-05-15 00:02:54,f943f88a809f8782c9639c37642527979d24d53e,Stalingrad - Désiré Chevalier,31010,3,3,6,35,42,"[48.85670169739857, 2.445072233676911]"
2026-05-15 00:02:54,c3e775ebe499296fb3875ce6dfdf99fa110b2e4c,Charonne - Faubourg Saint-Antoine,11004,5,26,31,1,34,"[48.852191909696, 2.3740932717919]"
2026-05-15 00:02:54,da58e1db947775c388435be460d80206aa9867ae,Hôtel de Ville de Nanterre,92008,9,3,12,25,38,"[48.892371898250424, 2.205548956990242]"
2026-05-15 00:02:54,776bc87cf222ebd3d220aeaedd51c8341c1493ae,Stephenson - Doudeauville,18012,7,2,9,27,36,"[48.888537048944826, 2.3561610281467438]"
